,Unnamed: 0,district,rooms,size,level,max_levels,price
5452,5605,Uchtepa,3,90.0,4,7,90000.0
5453,5607,Uchtepa,1,39.0,2,4,24000.0
5454,5608,Uchtepa,2,57.0,1,6,28500.0
5455,5609,Zilol,5,140.0,3,8,98000.0
5456,5610,Шайхантахурский,2,56.14,3,4,40000.0
5457,5611,Zilol,3,83.0,2,8,77000.0
5458,5612,Uchtepa,3,86.0,4,9,90000.0
5459,5613,Zilol,3,84.0,7,8,80000.0
5460,5614,Uchtepa,1,27.0,1,3,22500.0
5461,5615,Uchtepa,2,63.0,8,9,42000.0
5462,5616,Zilol,3,75.0,6,9,80000.0
5463,5617,Zilol,2,45.0,4,4,36000.0
5464,5618,Zilol,1,40.0,4,4,35000.0
5465,5619,Toshloq,3,73.0,2,10,82000.0
5466,5620,Olmazor,3,75.0,6,9,110000.0
5467,5622,Zilol,3,80.0,3,4,120000.0
5468,5623,Do'stlik,1,50.0,7,9,39000.0
5469,5624,Zilol,3,95.0,5,18,67000.0
5470,5625,Olmazor,3,100.0,5,9,110000.0
5471,5626,Do'stlik,3,75.0,3,4,73000.0
5472,5627,Olmazor,2,65.0,3,9,78000.0
5473,5628,Do'stlik,2,55.0,1,9,43000.0
5474,5629,Toshloq,3,72.0,3,4,45000.0
5475,5630,Uchtepa,2,58.8,5,5,28000.0
5476,5631,Olmazor,2,63.0,2,6,89000.0
5477,5632,Шайхантахурский,2,65.0,3,4,56500.0
5478,5633,Toshloq,3,93.0,4,4,65000.0
5479,5634,Olmazor,4,120.0,1,4,135000.0
5480,5636,Toshloq,1,38.0,2,5,26700.0
5481,5637,Ittifoq,2,42.0,1,4,42900.0
5482,5639,Do'stlik,2,62.0,1,4,40000.0
5483,5640,Bunyodkor,2,49.0,4,4,30000.0
5484,5641,Zargarlik,2,56.2,4,5,29500.0
5485,5642,Ittifoq,2,46.0,4,5,26500.0
5486,5643,Zilol,4,157.0,5,9,201493.0
5487,5644,Ittifoq,2,55.0,4,5,54000.0
5488,5645,Uchtepa,1,34.0,4,5,18000.0
5489,5647,Шайхантахурский,2,62.0,4,8,62000.0
5490,5648,Шайхантахурский,3,70.0,4,4,45000.0
5491,5649,Toshloq,1,26.0,1,4,30000.0
5492,5650,Zilol,3,115.0,2,9,115000.0
5493,5651,Olmazor,3,75.0,3,4,71000.0
5494,5652,Zilol,3,78.0,2,5,60000.0
5495,5653,Do'stlik,2,81.0,9,9,55000.0
5496,5654,Zilol,4,92.0,2,5,60000.0
5497,5655,Zilol,3,75.0,7,9,39500.0
5498,5656,Toshloq,2,53.0,3,4,51000.0
5499,5657,Ulugʻbek,5,97.0,3,4,60000.0
5500,5658,Zargarlik,3,80.0,8,9,41000.0
5501,5659,Ittifoq,2,48.0,1,4,34500.0
5502,5660,Olmazor,3,65.0,2,2,32500.0
5503,5661,Ittifoq,2,58.0,1,9,39500.0
5504,5662,Ittifoq,3,68.0,5,5,34500.0
5505,5663,Ittifoq,3,65.0,1,4,54000.0
5506,5664,Ittifoq,3,70.0,2,4,46000.0
5507,5665,Ittifoq,1,26.0,1,4,28000.0
5508,5666,Ittifoq,2,65.0,1,9,41000.0
5509,5667,Bunyodkor,2,56.0,3,5,33000.0
5510,5668,Ittifoq,2,56.0,2,4,39500.0
5511,5669,Ittifoq,2,50.0,3,5,35500.0
5512,5670,Ittifoq,2,68.0,4,5,38000.0
5513,5671,Ittifoq,1,30.0,2,5,26000.0
5514,5672,Ittifoq,1,36.0,2,4,29500.0
5515,5673,Ittifoq,1,42.0,4,4,25500.0
5516,5674,Ittifoq,1,46.0,2,4,29500.0
5517,5675,Bunyodkor,3,70.0,6,16,42000.0
5518,5676,Ittifoq,4,75.8,3,5,58000.0
5519,5677,Ittifoq,1,34.0,1,4,27000.0
5520,5678,Ittifoq,1,30.0,2,4,25200.0
5521,5679,Toshloq,1,38.0,2,5,26700.0
5522,5680,Ittifoq,2,50.0,1,4,38000.0
5523,5681,Ittifoq,1,32.0,2,4,26000.0
5524,5682,Uchtepa,2,62.0,2,7,55000.0
5525,5683,Ittifoq,3,70.0,3,4,48000.0
5526,5685,Ittifoq,3,72.0,1,4,47500.0
5527,5686,Bunyodkor,2,55.0,2,4,35000.0
5528,5687,Ittifoq,1,30.0,2,4,26000.0
5529,5688,Ittifoq,2,60.0,4,4,33500.0
5530,5689,Ittifoq,1,32.0,3,4,25000.0
5531,5690,Zilol,1,30.0,3,4,22000.0
5532,5691,Zilol,1,30.0,1,4,22500.0
5533,5692,Zilol,2,45.0,1,4,35000.0
5534,5693,Uchtepa,2,40.0,1,4,28000.0
5535,5694,Bunyodkor,2,43.0,1,5,30500.0
5536,5695,Do'stlik,3,75.0,3,4,73000.0
5537,5696,Zilol,1,50.0,4,18,60000.0
5538,5697,Uchtepa,2,51.0,4,6,27000.0
5539,5698,Bunyodkor,4,68.0,5,5,40000.0
5540,5699,Do'stlik,4,90.0,2,4,77000.0
5541,5700,Uchtepa,4,100.0,5,5,43000.0
5542,5701,Ittifoq,1,27.0,1,4,28500.0
5543,5702,Zargarlik,4,98.0,2,9,41000.0
5544,5703,Ittifoq,1,39.0,3,4,26000.0
5545,5704,Zargarlik,1,48.0,4,5,27000.0
5546,5705,Шайхантахурский,1,42.0,2,12,41200.0
5547,5706,Olmazor,2,48.0,1,4,40000.0
5548,5707,Ittifoq,2,48.0,2,4,34000.0
5549,5708,Uchtepa,2,36.0,3,4,21000.0
5550,5709,Zilol,2,50.0,5,8,29000.0
5551,5710,Bunyodkor,1,35.0,4,4,26500.0
5552,5711,Olmazor,5,120.0,5,9,85000.0
5553,5712,Toshloq,1,38.0,2,5,26700.0
5554,5713,Do'stlik,1,43.0,2,5,62000.0
5555,5714,Olmazor,5,225.0,1,5,215000.0
5556,5715,Шайхантахурский,2,70.0,3,7,59000.0
5557,5716,Bunyodkor,3,61.0,3,4,42000.0
5558,5717,Ittifoq,2,51.0,1,4,33000.0
5559,5718,Zilol,3,75.0,8,9,51000.0
5560,5719,Zilol,4,140.0,1,4,110000.0
5561,5720,Do'stlik,2,60.0,1,4,60000.0
5562,5721,Шайхантахурский,2,84.0,3,4,73000.0
5563,5722,Uchtepa,2,46.0,1,1,27000.0
5564,5723,Uchtepa,3,77.0,5,7,80000.0
5565,5724,Olmazor,5,120.0,7,9,108000.0
5566,5725,Zilol,3,78.0,3,5,52991.0
5567,5726,Zilol,2,60.0,5,5,35000.0
5568,5727,Zilol,4,78.0,4,5,63000.0
5569,5728,Olmazor,4,120.0,1,5,135000.0
5570,5729,Toshloq,2,53.0,5,8,43500.0
5571,5730,Uchtepa,3,75.0,4,9,63000.0
5572,5731,Zilol,1,33.0,2,4,24000.0
5573,5732,Zilol,3,107.0,4,7,87000.0
5574,5733,Zilol,4,100.0,3,4,95000.0
5575,5734,Zilol,3,95.0,7,10,140000.0
5576,5735,Zilol,4,90.0,3,4,73000.0
5577,5736,Zilol,5,110.0,5,5,50000.0
5578,5737,Ittifoq,1,16.7,3,4,27000.0
5579,5738,Uchtepa,3,72.0,7,8,52000.0
5580,5739,Olmazor,3,75.0,6,9,57500.0
5581,5740,Toshloq,3,105.0,4,9,150000.0
5582,5741,Zilol,3,70.0,8,9,65000.0
5583,5742,Hamzaobod,3,58.0,6,9,28000.0
5584,5743,Zilol,3,70.0,1,5,57000.0
5585,5744,Zilol,2,47.0,3,5,30000.0
5586,5746,Do'stlik,3,74.0,3,4,63000.0
5587,5747,Ulugʻbek,3,70.0,4,4,37500.0
5588,5748,Ittifoq,2,51.0,2,4,34800.0
5589,5749,Zilol,2,68.0,4,4,45000.0
5590,5750,Do'stlik,2,50.0,3,4,36500.0
5591,5751,Ulugʻbek,3,117.0,3,6,84000.0
5592,5752,Do'stlik,3,80.0,2,5,53000.0
5593,5753,Olmazor,3,65.0,4,4,57000.0
5594,5754,Olmazor,5,120.0,7,9,108000.0
5595,5755,Uchtepa,4,89.0,6,9,51000.0
5596,5756,Zilol,2,66.4,2,8,55000.0
5597,5757,Ulugʻbek,3,183.0,3,4,90000.0
5598,5758,Toshloq,1,44.0,2,9,27000.0
5599,5759,Ittifoq,2,55.0,1,4,41000.0
5600,5760,Ittifoq,1,30.0,4,5,27000.0
5601,5761,Zargarlik,4,110.0,8,9,55000.0
5602,5762,Шайхантахурский,4,100.0,5,9,73000.0
5603,5763,Шайхантахурский,2,55.0,4,9,33000.0
5604,5764,Do'stlik,3,70.0,8,9,57000.0
5605,5765,Zilol,2,58.0,4,5,34500.0
5606,5766,Zilol,2,65.0,4,4,63000.0
5607,5767,Do'stlik,3,68.0,4,4,37500.0
5608,5768,Toshloq,3,70.0,6,8,82000.0
5609,5769,Uchtepa,2,84.0,5,6,33600.0
5610,5770,Zilol,3,113.0,5,8,56900.0
5611,5771,Uchtepa,3,87.0,4,6,34800.0
5612,5772,Do'stlik,6,137.0,6,9,89050.0
5613,5773,Do'stlik,4,79.0,2,4,55000.0
5614,5774,Toshloq,4,90.0,3,4,90000.0
5615,5775,Zilol,3,75.0,5,9,63000.0
5616,5776,Do'stlik,5,215.0,4,9,161000.0
5617,5777,Zilol,2,60.0,3,5,32000.0
5618,5778,Zilol,3,72.0,4,4,41000.0
5619,5779,Zilol,1,35.0,1,4,24500.0
5620,5780,Zilol,3,66.0,4,5,41500.0
5621,5781,Do'stlik,3,67.0,3,4,57000.0
5622,5782,Шайхантахурский,4,110.0,12,12,68000.0
5623,5783,Zilol,3,75.0,5,9,41500.0
5624,5784,Zilol,4,100.0,1,4,87000.0
5625,5785,Zilol,3,75.0,7,9,39500.0
5626,5786,Bunyodkor,3,80.0,3,12,47500.0
5627,5787,Zilol,3,94.0,2,5,67000.0
5628,5788,Ulugʻbek,2,74.0,4,9,41500.0
5629,5789,Zilol,3,85.0,1,4,110000.0
5630,5791,Zilol,3,65.0,4,5,42000.0
5631,5792,Uchtepa,3,75.0,5,9,41500.0
5632,5793,Ittifoq,1,35.0,2,4,27000.0
5633,5794,Zilol,3,75.0,7,9,39500.0
5634,5795,Uchtepa,3,75.41,10,10,35000.0
5635,5796,Zilol,1,40.0,3,3,30500.0
5636,5797,Zilol,2,72.0,18,19,55000.0
5637,5799,Bunyodkor,4,88.0,4,5,47500.0
5638,5800,Olmazor,1,28.0,2,4,25500.0
5639,5801,Ittifoq,1,28.0,1,4,29500.0
5640,5802,Ittifoq,2,55.0,1,4,41000.0
5641,5803,Bunyodkor,3,80.0,4,5,44000.0
5642,5804,Olmazor,6,160.0,4,9,130000.0
5643,5805,Uchtepa,2,49.0,2,2,25000.0
5644,5806,Olmazor,2,62.0,4,4,53000.0
5645,5807,Uchtepa,1,20.0,3,4,12800.0
5646,5808,Do'stlik,3,60.0,3,3,70000.0
5647,5809,Ittifoq,5,130.0,2,9,110000.0
5648,5810,Toshloq,3,80.0,10,16,70000.0
5649,5811,Do'stlik,3,78.0,1,5,56000.0
5650,5812,Toshloq,5,109.0,3,5,80000.0
5651,5813,Ulugʻbek,2,78.0,9,9,40500.0
5652,5814,Ittifoq,2,48.0,1,4,39000.0
5653,5815,Ulugʻbek,1,30.5,9,9,21500.0
5654,5816,Toshloq,3,72.0,3,5,97500.0
5655,5817,Шайхантахурский,3,85.0,2,9,52000.0
5656,5818,Zilol,2,56.89,2,5,48000.0
5657,5819,Ittifoq,1,35.0,1,4,28800.0
5658,5820,Do'stlik,1,45.0,5,5,24200.0
5659,5821,Olmazor,3,128.0,6,12,89000.0
5660,5822,Ittifoq,1,32.0,3,5,28500.0
5661,5823,Do'stlik,2,50.0,3,4,31000.0
5662,5824,Bunyodkor,4,93.0,4,4,77000.0
5663,5825,Bunyodkor,3,79.0,3,4,67000.0
5664,5827,Шайхантахурский,3,78.0,4,4,48000.0
5665,5828,Zilol,3,100.0,6,7,75000.0
5666,5829,Шайхантахурский,4,125.0,1,5,118000.0
5667,5830,Do'stlik,4,138.0,2,4,84000.0
5668,5831,Toshloq,3,65.0,4,5,59500.0
5669,5832,Шайхантахурский,3,88.0,2,5,100000.0
5670,5833,Do'stlik,3,80.0,2,7,90000.0
5671,5834,Toshloq,5,182.0,7,8,160000.0
5672,5835,Do'stlik,3,78.0,2,5,52500.0
5673,5836,Do'stlik,4,86.0,3,4,48000.0
5674,5837,Do'stlik,2,53.0,4,4,31500.0
5675,5838,Olmazor,3,72.0,3,9,52000.0
5676,5839,Do'stlik,2,50.0,3,4,34000.0
5677,5840,Шайхантахурский,4,84.0,4,4,79000.0
5678,5841,Ittifoq,2,40.0,3,4,33800.0
5679,5842,Zilol,1,45.0,2,4,50000.0
5680,5843,Zargarlik,4,84.0,7,9,70000.0
5681,5844,Ittifoq,3,70.0,2,4,46000.0
5682,5845,Шайхантахурский,3,67.0,1,5,52000.0
5683,5846,Zargarlik,1,38.0,1,5,23000.0
5684,5847,Do'stlik,1,31.0,2,4,23000.0
5685,5848,Ulugʻbek,1,41.0,4,4,22600.0
5686,5849,Ulugʻbek,2,94.0,3,5,47000.0
5687,5850,Do'stlik,2,57.0,4,4,36000.0
5688,5851,Uchtepa,4,76.12,2,4,50000.0
5689,5852,Zargarlik,3,78.0,2,9,47000.0
5690,5853,Zargarlik,3,80.0,5,9,53000.0
5691,5854,Do'stlik,3,85.0,1,9,85000.0
5692,5855,Do'stlik,1,23.7,4,4,18000.0
5693,5856,Do'stlik,4,96.0,2,5,53000.0
5694,5857,Uchtepa,2,40.0,2,4,20000.0
5695,5858,Ittifoq,4,94.0,4,5,69999.0
5696,5859,Zilol,2,61.0,2,5,33500.0
5697,5860,Zilol,2,55.0,6,9,33500.0
5698,5861,Zilol,2,69.0,12,12,33000.0
5699,5862,Zilol,2,64.0,3,9,53500.0
5700,5863,Шайхантахурский,3,72.0,4,4,42000.0
5701,5864,Ittifoq,2,63.0,3,9,32000.0
5702,5865,Zilol,2,140.0,1,8,70000.0
5703,5866,Do'stlik,7,190.0,1,3,72000.0
5704,5867,Toshloq,1,45.0,3,4,41000.0
5705,5868,Ittifoq,2,63.0,3,9,32000.0
5706,5869,Zilol,2,55.0,4,4,32000.0
5707,5870,Ittifoq,3,78.0,7,9,55000.0
5708,5871,Olmazor,3,105.0,2,8,170000.0
5709,5872,Do'stlik,4,100.0,1,9,87000.0
5710,5873,Шайхантахурский,3,70.0,8,9,46000.0
5711,5874,Ittifoq,4,105.0,6,9,63000.0
5712,5875,Zilol,2,60.0,4,4,31500.0
5713,5876,Olmazor,3,110.0,4,8,120000.0
5714,5877,Do'stlik,2,60.0,2,9,45000.0
5715,5878,Toshloq,2,60.0,5,9,47000.0
5716,5879,Toshloq,3,103.0,1,9,145000.0
5717,5880,Bunyodkor,4,80.0,2,5,82000.0
5718,5881,Olmazor,2,62.0,2,9,57000.0
5719,5882,Ittifoq,1,30.0,3,4,27500.0
5720,5883,Ittifoq,1,30.0,3,4,27500.0
5721,5884,Do'stlik,4,100.0,7,9,65000.0
5722,5885,Olmazor,4,107.0,8,9,105000.0
5723,5886,Do'stlik,3,103.0,3,6,90000.0
5724,5887,Ittifoq,3,65.0,4,4,54000.0
5725,5888,Ittifoq,3,75.0,2,4,53000.0
5726,5889,Шайхантахурский,3,72.0,4,9,60000.0
5727,5890,Olmazor,4,90.0,2,4,105000.0
5728,5891,Zilol,4,100.0,9,9,110000.0
5729,5892,Bunyodkor,2,58.0,2,4,32000.0
5730,5893,Zilol,3,70.0,2,4,41500.0
5731,5894,Olmazor,4,95.0,1,9,118000.0
5732,5895,Olmazor,1,27.0,3,3,18600.0
5733,5897,Olmazor,2,47.0,4,4,43000.0
5734,5899,Zilol,3,78.0,4,4,66000.0
5735,5900,Ittifoq,2,60.0,3,4,39500.0
5736,5901,Ittifoq,2,60.0,3,9,35000.0
5737,5902,Ittifoq,2,58.0,2,5,35500.0
5738,5903,Ittifoq,2,50.0,2,4,34500.0
5739,5904,Ittifoq,2,60.0,3,5,38000.0
5740,5905,Ittifoq,1,36.0,2,4,27500.0
5741,5906,Ittifoq,1,45.0,2,5,29500.0
5742,5907,Ittifoq,1,36.0,4,4,25500.0
5743,5908,Ittifoq,1,36.0,4,4,25500.0
5744,5909,Ittifoq,1,30.0,2,4,23500.0
5745,5910,Olmazor,2,62.0,3,9,53000.0
5746,5911,Zargarlik,2,74.0,2,9,34000.0
5747,5912,Olmazor,2,65.0,9,9,48500.0
5748,5913,Olmazor,2,65.0,9,9,47000.0
5749,5914,Uchtepa,3,50.0,3,4,38700.0
5750,5915,Toshloq,1,44.0,2,9,27000.0
5751,5916,Uchtepa,1,41.0,1,9,23000.0
5752,5917,Toshloq,5,116.0,3,9,88000.0
5753,5918,Zilol,2,41.0,3,5,36500.0
5754,5919,Zilol,1,43.0,4,4,62000.0
5755,5920,Ittifoq,2,47.0,4,4,26000.0
5756,5921,Olmazor,2,80.0,9,9,66500.0
5757,5922,Ulugʻbek,2,57.0,5,5,35000.0
5758,5923,Ittifoq,2,50.0,1,4,34500.0
5759,5924,Uchtepa,3,89.8,1,8,31500.0
5760,5925,Uchtepa,1,58.6,4,8,20500.0
5761,5926,Bunyodkor,2,65.0,7,9,36500.0
5762,5927,Do'stlik,2,70.0,4,9,60000.0
5763,5928,Ittifoq,1,33.0,4,4,25000.0
5764,5929,Zilol,4,92.0,3,5,61000.0
5765,5930,Zilol,4,95.0,3,5,61000.0
5766,5931,Шайхантахурский,2,65.0,3,4,56500.0
5767,5932,Zargarlik,2,54.0,9,10,28423.0
5768,5933,Zilol,2,53.0,4,4,37000.0
5769,5934,Toshloq,5,112.0,8,9,60000.0
5770,5935,Ittifoq,2,57.0,2,4,46000.0
5771,5936,Olmazor,4,103.0,6,9,70000.0
5772,5937,Do'stlik,3,80.0,1,4,100000.0
5773,5938,Toshloq,4,84.0,5,12,70000.0
5774,5939,Uchtepa,4,100.0,3,9,60000.0
5775,5941,Olmazor,1,55.0,9,9,57000.0
5776,5942,Olmazor,1,55.0,9,9,65000.0
5777,5943,Zilol,3,74.0,7,9,61000.0
5778,5944,Zilol,3,78.0,3,4,72000.0
5779,5945,Toshloq,1,43.0,5,16,36500.0
5780,5946,Toshloq,1,28.0,4,4,29000.0
5781,5947,Zilol,3,70.0,4,5,46000.0
5782,5948,Bunyodkor,1,37.0,2,4,24500.0
5783,5949,Bunyodkor,1,42.0,1,5,26500.0
5784,5950,Шайхантахурский,4,84.0,2,4,95000.0
5785,5951,Bunyodkor,1,37.0,2,4,28000.0
5786,5952,Do'stlik,3,72.0,7,9,46000.0
5787,5953,Zilol,1,33.0,4,4,19000.0
5788,5954,Zilol,2,42.0,2,5,33500.0
5789,5955,Zilol,5,100.0,4,4,48000.0
5790,5956,Zilol,1,35.0,1,4,24500.0
5791,5957,Zilol,2,46.0,4,4,28000.0
5792,5958,Zilol,2,60.0,3,5,30500.0
5793,5959,Zilol,3,62.0,5,5,35000.0
5794,5960,Do'stlik,2,60.0,2,9,45000.0
5795,5961,Hayrobod,2,52.0,3,7,41000.0
5796,5962,Olmazor,3,70.0,2,4,75000.0
5797,5963,Olmazor,2,60.0,4,4,60000.0
5798,5964,Toshloq,3,52.0,3,5,65000.0
5799,5965,Ulugʻbek,1,42.0,5,5,26500.0
5800,5966,Toshloq,2,42.0,3,5,52000.0
5801,5967,Ittifoq,1,15.0,3,4,12000.0
5802,5968,Do'stlik,3,103.0,3,6,90000.0
5803,5969,Ittifoq,1,42.0,3,5,31500.0
5804,5970,Bunyodkor,2,58.0,2,4,32000.0
5805,5971,Zilol,2,55.0,1,4,36000.0
5806,5972,Olmazor,4,107.0,8,9,105000.0
5807,5973,Do'stlik,4,95.0,4,4,59900.0
5808,5974,Ittifoq,1,35.0,3,4,27000.0
5809,5975,Ittifoq,1,28.0,2,4,24000.0
5810,5976,Zilol,2,55.0,4,5,34500.0
5811,5977,Zilol,1,18.0,6,9,10500.0
5812,5978,Zilol,2,55.0,2,5,32500.0
5813,5979,Zilol,2,55.0,1,5,36000.0
5814,5980,Do'stlik,3,75.0,4,9,77000.0
5815,5981,Bunyodkor,1,41.0,3,5,26000.0
5816,5982,Bunyodkor,3,72.0,3,9,45500.0
5817,5983,Zilol,3,110.0,1,4,110000.0
5818,5984,Olmazor,5,115.0,5,9,83000.0
5819,5985,Olmazor,4,110.0,5,9,85000.0
5820,5986,Zilol,4,86.0,2,5,80000.0
5821,5987,Zargarlik,2,44.0,1,7,34000.0
5822,5988,Olmazor,2,40.0,1,1,26000.0
5823,5989,Uchtepa,4,94.0,4,4,37000.0
5824,5990,Olmazor,2,40.0,1,1,26000.0
5825,5991,Uchtepa,4,94.0,4,4,37000.0
5826,5992,Olmazor,1,40.0,1,4,22500.0
5827,5993,Zargarlik,3,82.0,7,10,43160.0
5828,5994,Uchtepa,2,50.0,4,4,24000.0
5829,5995,Zargarlik,2,56.0,1,7,38000.0
5830,5996,Ulugʻbek,3,80.0,6,7,58000.0
5831,5997,Ittifoq,2,58.0,4,9,31500.0
5832,5998,Do'stlik,4,82.0,1,4,85000.0
5833,5999,Шайхантахурский,2,75.0,4,7,47000.0
5834,6000,Olmazor,4,104.0,8,9,94000.0
5835,6001,Bunyodkor,2,50.0,4,4,29500.0
5836,6002,Olmazor,2,65.0,1,2,30000.0
5837,6003,Uchtepa,3,105.0,4,8,160000.0
5838,6004,Uchtepa,3,70.0,3,4,42000.0
5839,6005,Ittifoq,2,60.0,5,9,35000.0
5840,6006,Ittifoq,2,50.0,3,5,33500.0
5841,6007,Ittifoq,2,50.0,2,4,34500.0
5842,6008,Bunyodkor,2,65.0,4,5,38500.0
5843,6009,Ittifoq,2,50.0,1,5,37000.0
5844,6010,Ittifoq,1,40.0,1,5,25500.0
5845,6011,Ittifoq,1,32.0,1,4,27000.0
5846,6012,Zilol,2,65.0,5,9,38800.0
5847,6013,Zilol,4,180.0,3,9,110000.0
5848,6014,Uchtepa,3,90.0,5,9,55000.0
5849,6015,Do'stlik,2,69.0,5,7,52000.0
5850,6016,Bunyodkor,3,72.0,7,9,39000.0
5851,6017,Olmazor,3,81.0,3,5,41500.0
5852,6018,Ittifoq,1,30.0,2,4,29300.0
5853,6019,Ittifoq,1,30.0,4,4,25900.0
5854,6020,Bunyodkor,2,59.0,4,9,32000.0
5855,6021,Ittifoq,3,65.0,4,4,43500.0
5856,6022,Ittifoq,3,72.0,5,9,57000.0
5857,6023,Do'stlik,2,55.0,2,4,55000.0
5858,6024,Do'stlik,3,75.0,4,9,80000.0
5859,6025,Toshloq,2,65.0,1,4,40000.0
5860,6026,Olmazor,4,100.0,15,16,130000.0
5861,6027,Do'stlik,2,45.0,1,5,40000.0
5862,6028,Шайхантахурский,3,96.0,4,8,110000.0
5863,6029,Olmazor,3,72.0,1,2,40000.0
5864,6030,Toshloq,2,65.0,4,7,88000.0
5865,6032,Zilol,4,102.0,2,5,55000.0
5866,6033,Toshloq,3,70.0,11,13,45000.0
5867,6034,Zilol,1,38.0,3,5,22500.0
5868,6035,Do'stlik,3,72.0,3,4,42000.0
5869,6036,Zilol,4,92.0,5,5,41500.0
5870,6037,Zargarlik,2,52.0,1,7,34900.0
5871,6038,Olmazor,4,100.0,6,9,70000.0
5872,6039,Zilol,3,84.0,8,12,56000.0
5873,6040,Do'stlik,2,65.0,2,4,38500.0
5874,6041,Olmazor,4,100.0,2,4,78000.0
5875,6042,Olmazor,2,55.0,3,3,26900.0
5876,6043,Zargarlik,3,76.0,5,5,33000.0
5877,6045,Olmazor,4,135.0,2,4,165000.0
5878,6046,Olmazor,4,147.0,3,12,132000.0
5879,6047,Bunyodkor,3,70.0,2,5,43500.0
5880,6049,Toshloq,2,58.0,4,5,45000.0
5881,6050,Toshloq,4,96.0,5,9,66000.0
5882,6051,Шайхантахурский,3,72.0,2,5,48000.0
5883,6052,Ulugʻbek,3,107.0,3,7,98000.0
5884,6053,Olmazor,5,115.0,7,9,105000.0
5885,6055,Do'stlik,2,63.0,5,9,45000.0
5886,6056,Zargarlik,4,135.0,1,3,70500.0
5887,6057,Ittifoq,3,72.0,4,12,60000.0
5888,6058,Bunyodkor,3,72.0,9,9,40000.0
5889,6059,Zilol,3,79.0,5,5,45000.0
5890,6060,Olmazor,4,100.0,3,4,125000.0
5891,6061,Olmazor,4,115.0,9,9,75000.0
5892,6062,Ulugʻbek,6,200.0,3,4,65000.0
5893,6063,Do'stlik,3,76.87,2,4,80000.0
5894,6064,Zilol,3,108.0,4,7,105000.0
5895,6065,Uchtepa,3,90.0,5,9,90000.0
5896,6066,Zilol,4,140.0,1,4,110000.0
5897,6067,Zilol,2,56.0,7,9,39000.0
5898,6068,Ittifoq,2,42.0,4,4,31500.0
5899,6069,Ittifoq,2,57.0,2,4,46900.0
5900,6070,Uchtepa,2,54.0,4,4,31500.0
5901,6071,Ittifoq,3,75.0,5,9,51000.0
5902,6072,Olmazor,2,65.0,9,9,45000.0
5903,6073,Шайхантахурский,4,98.0,1,5,92000.0
5904,6074,Zilol,2,58.0,3,5,34000.0
5905,6075,Toshloq,3,70.0,4,4,70500.0
5906,6076,Zilol,3,56.0,5,5,50000.0
5907,6077,Olmazor,3,100.0,1,9,142000.0
5908,6078,Olmazor,4,170.0,3,9,170000.0
5909,6079,Zilol,3,75.0,3,14,67000.0
5910,6080,Ittifoq,1,30.0,1,3,25000.0
5911,6081,Do'stlik,2,62.0,3,4,57500.0
5912,6082,Шайхантахурский,5,97.0,4,5,58000.0
5913,6083,Zilol,2,60.0,2,4,49000.0
5914,6084,Do'stlik,4,82.0,1,4,85000.0
5915,6085,Uchtepa,2,47.0,4,5,26000.0
5916,6086,Bunyodkor,4,80.0,1,5,52000.0
5917,6087,Bunyodkor,3,58.0,5,5,35000.0
5918,6088,Uchtepa,3,70.0,2,4,48000.0
5919,6089,Uchtepa,3,62.0,6,7,60000.0
5920,6090,Zilol,2,46.0,5,10,23000.0
5921,6091,Zilol,1,38.0,5,5,19000.0
5922,6092,Zilol,2,45.0,5,10,22500.0
5923,6093,Zilol,2,69.0,5,10,34500.0
5924,6094,Zilol,2,43.0,3,10,21500.0
5925,6095,Uchtepa,3,87.0,3,6,34800.0
5926,6096,Uchtepa,3,80.0,1,4,85000.0
5927,6097,Zilol,2,45.0,1,4,39000.0
5928,6098,Uchtepa,2,50.0,5,5,23500.0
5929,6099,Zilol,2,62.0,2,5,33500.0
5930,6100,Do'stlik,4,82.0,1,4,85000.0
5931,6101,Zilol,4,92.0,3,5,63000.0
5932,6102,Zilol,2,50.0,4,5,31000.0
5933,6103,Toshloq,3,103.0,1,9,105000.0
5934,6104,Bunyodkor,3,70.0,5,5,40000.0
5935,6105,Bunyodkor,3,70.0,4,5,46000.0
5936,6106,Olmazor,3,75.0,7,9,90000.0
5937,6107,Toshloq,2,42.0,2,2,43000.0
5938,6108,Bunyodkor,3,70.0,5,5,44000.0
5939,6109,Ittifoq,3,60.0,1,4,52500.0
5940,6110,Uchtepa,4,70.06,4,4,50000.0
5941,6111,Bunyodkor,2,44.0,1,4,29500.0
5942,6112,Bunyodkor,3,63.0,1,4,69000.0
5943,6113,Ittifoq,3,72.0,5,9,53000.0
5944,6114,Bunyodkor,3,72.0,5,5,45000.0
5945,6115,Ittifoq,3,62.0,3,4,38000.0
5946,6116,Bunyodkor,2,48.0,5,5,27000.0
5947,6117,Ittifoq,2,42.0,4,4,31000.0
5948,6118,Bunyodkor,3,70.0,1,4,54000.0
5949,6119,Ittifoq,2,48.0,2,3,34000.0
5950,6120,Bunyodkor,1,33.0,2,4,28000.0
5951,6121,Bunyodkor,2,50.0,4,4,30000.0
5952,6122,Ittifoq,1,30.0,2,4,28200.0
5953,6123,Bunyodkor,4,73.0,1,5,65000.0
5954,6124,Olmazor,3,90.0,3,4,118000.0
5955,6125,Zilol,3,131.0,1,8,150000.0
5956,6126,Ittifoq,3,70.0,4,4,51000.0
5957,6127,Olmazor,4,100.0,5,5,54500.0
